resultid,subjectid,age,gender,source,experiment,block,blockorder,requiredaccuracy,maxduration,startgain,potentialgain,finishgain,trial,repeat,order,brightness,time,response,correctresponse,iscorrect,startcorrect,startduration
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,36,1,11,0.485,453,2,2,1,10,6838.639000008698
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,37,1,103,0.53,507,1,1,1,81,59445.4040001292
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,38,1,115,0.58,467,1,1,1,92,65283.05400014506
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,39,1,104,0.515,491,1,1,1,82,59962.45300013106
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,40,1,87,0.62,517,1,1,1,70,50505.22200009436
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,41,1,42,0.38,540,2,2,1,34,26003.313000052003
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,42,1,119,0.42,504,2,2,1,94,67134.42300012684
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,43,1,79,0.47,689,2,2,1,64,46152.003000082914
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,44,1,117,0.485,349,1,2,0,94,66150.36200013128
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,45,1,113,0.53,452,1,1,1,90,64332.35100013553
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,46,1,64,0.58,537,1,1,1,51,38446.05400007276
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,47,1,71,0.515,439,1,1,1,57,42182.15000008058
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,48,1,116,0.62,398,1,1,1,93,65750.06600013876
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,49,1,37,0.38,468,2,2,1,31,22834.303000025102
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,50,1,68,0.42,436,2,2,1,55,40664.36100009014
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,51,1,80,0.47,428,1,2,0,65,46852.52100008074
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,52,1,102,0.485,404,1,2,0,81,59028.42900012911
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,53,1,45,0.53,514,1,1,1,37,27888.040000063484
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,54,1,114,0.58,488,1,1,1,91,64782.684000136214
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,55,1,17,0.515,475,1,1,1,15,10007.649000021047
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,56,1,19,0.62,614,2,1,0,16,11058.42600001779
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,57,1,108,0.38,535,2,2,1,85,61880.53800012858
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,58,1,55,0.42,512,2,2,1,45,32925.09800005064
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,59,1,70,0.47,518,1,2,0,57,41665.10100007872
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,60,1,59,0.485,709,1,2,0,48,35193.649000066216
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,61,1,54,0.53,644,2,1,0,45,32274.61700004642
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,62,1,95,0.58,556,1,1,1,76,55142.22200011136
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,63,1,32,0.515,623,1,1,1,28,20015.301000035834
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,64,1,7,0.62,479,1,1,1,6,4770.443000001251
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,65,1,28,0.38,614,2,2,1,24,17029.76000001945
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,66,1,35,0.42,523,2,2,1,29,21766.84700002079
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,67,1,61,0.47,498,1,2,0,49,36594.685000076424
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,68,1,29,0.485,1019,2,2,1,25,17646.88300002308
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,69,1,82,0.53,658,1,1,1,65,47836.58200009086
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,70,1,101,0.58,615,1,1,1,80,58411.30600012548
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,71,1,13,0.515,620,2,1,0,12,7806.021000011242
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,72,1,9,0.62,477,1,1,1,8,5754.504000011366
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,73,1,85,0.38,441,2,2,1,68,49487.80300009821
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,74,1,93,0.42,643,2,2,1,74,54058.08700009948
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,75,1,89,0.47,496,1,2,0,72,51555.99900010566
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,76,1,22,0.485,638,2,2,1,18,12910.04700002668
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,77,1,90,0.53,721,1,1,1,72,52056.36900009995
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,78,1,98,0.58,466,2,1,0,78,56676.690000109375
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,79,1,118,0.515,620,2,1,0,94,66500.6210001302
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,80,1,16,0.62,413,1,1,1,14,9590.674000020954
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,81,1,24,0.38,570,2,2,1,20,14127.614000011818
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,82,1,76,0.42,429,2,2,1,61,44434.06600008893
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,83,1,40,0.47,748,1,2,0,34,24535.561000040616
