resultid,subjectid,age,gender,source,experiment,block,blockorder,requiredaccuracy,maxduration,startgain,potentialgain,finishgain,trial,repeat,order,coherence,angle,time,response,correctresponse,iscorrect,startcorrect,startduration,effortbefore,effortafter
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,52,1,24,0.08,255,463,1,1,1,15,12309.872000027099,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,53,1,72,0.05,135,641,2,2,1,48,40999.19600006251,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,54,1,25,0.06,135,402,1,2,0,16,12776.884000035352,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,55,1,86,0.07,135,666,2,2,1,61,48722.063000052,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,56,1,23,0.08,135,509,1,2,0,15,11792.823000025237,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,57,1,35,0.05,225,541,1,1,1,21,17880.906000034884,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,58,1,29,0.06,225,461,1,1,1,18,14728.327000018908,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,59,1,20,0.07,225,563,1,1,1,13,10191.399000017554,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,60,1,111,0.08,255,703,1,1,1,82,65785.62500006228,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,61,1,64,0.05,135,655,2,2,1,42,35828.22000006854,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,62,1,96,0.06,135,520,2,2,1,70,56061.317000028794,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,63,1,1,0.07,135,582,2,2,1,0,0,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,64,1,97,0.08,135,721,2,2,1,71,56595.045000038226,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,65,1,41,0.05,225,699,1,1,1,25,21233.3850000432,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,66,1,69,0.06,225,517,2,1,0,47,39264.34400006838,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,67,1,104,0.07,225,527,2,1,0,77,61315.45100004587,,
